id,username,category,profilePicUrl,followers,reelsCount30d,avgViews30d,lastScrapedAt
68d0b567-7035-41cf-8961-67750b337d65,shotbysammy_,AI,https://scontent-det1-1.cdninstagram.com/v/t51.82787-19/619756418_17992674746911269_8697038861779393774_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gFaYFwFET36l5VoBYTHHzyErqXhjx5WMAcxwHU8XXMqFYEzarpiZVrCK_F1TvXDTCU&_nc_ohc=Oz9wVNcZnkgQ7kNvwGkWU0j&_nc_gid=xygq_f4ArwXoGNuqN68XeA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_Af03oEO2BbEOJuYaJ2Ti_9zITdcGPVcmOMFVSqiop41PIA&oe=69E3B000&_nc_sid=8b3546,189748,13,20410,2026-04-14T06:26:52.181Z
6acb0b45-6856-41d9-a6c3-0b80b526f23d,careerhannah,AI,https://scontent-msp1-1.cdninstagram.com/v/t51.82787-19/609665346_17904851973336900_6246725597580141461_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-msp1-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gH5N02G-ldoeOsWoQFq9JSFBmPZqGUdQYebtgpGNBUiMayG6smVDZRo8ITvEV_9PIY&_nc_ohc=ofAWBVp55y0Q7kNvwEHQHe2&_nc_gid=V5O-J4ULh2EEe9o5ar71Hw&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_Af1_zlTEPGtkOBvADEKIR6Rfg0JsZ8AKR-0bhl_FzS973Q&oe=69E39A12&_nc_sid=8b3546,173227,26,70093,2026-04-14T06:27:20.802Z
ad9a2922-b06f-4331-9059-9518bf3b8329,pelayo_gp,startup,https://scontent-sjc6-1.cdninstagram.com/v/t51.2885-19/497929965_18360390868198064_4509033165970791629_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gFHNlDQpRaO99Q8tN8fR8n2mCe8DYaOXRXXnqzrT1lNhcOurIx7T7Oy0i-9WSr8MNk&_nc_ohc=8B6F4ZNVKCMQ7kNvwHH2Tsi&_nc_gid=h2dDNUElufYuZaB2rJTyiA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_Af2C5HWBqG11YG4dB3Bgzcu11Ok2lE96yplmFvDehLMqkA&oe=69E39D3C&_nc_sid=8b3546,81958,10,15087,2026-04-14T06:27:47.925Z
6edb07cd-1cb9-4c86-b94b-66180cfa7a6e,zabdiel.soriton,indonesia-finance,https://scontent-lga3-2.cdninstagram.com/v/t51.82787-19/611249260_17963413017009605_3126358813833655113_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gH_rYUzBWz21VFpPXpoCLDkSNrw3eqKjj5pr2Uiilp1iKPQ8IIu7kVME5uWv_zXR3A&_nc_ohc=_UxPfYmycD8Q7kNvwFbYcXF&_nc_gid=eZmdvaGYC2QwZXJTL3ohlw&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_Af0pZmB2PWjmGGJMAVHCRHH1cT1YWbmll_WxineOt5Sqqg&oe=69E3AB23&_nc_sid=8b3546,309405,25,433518,2026-04-14T06:28:15.913Z
5a068740-d46d-4f14-b132-f0fd7ff276ae,genuinelygenesis,finance,https://scontent-den2-1.cdninstagram.com/v/t51.82787-19/557633650_18069452813199110_1948179399291940481_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-den2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gHXkE4-UPzZlPmQHHEoeuxfjWjXN9EwIxjIC_irDDq3_DWSM8jAPVFKo6OuDZvy0zg&_nc_ohc=GToupSAs6EQQ7kNvwHEXl6S&_nc_gid=g2mxlm7d8T_enMV4a-S-jw&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_Af00JRSmp29gaQwwB7UzzgcbzdkNUnjPjrkof14_wSgojg&oe=69E398D6&_nc_sid=8b3546,239190,15,20231,2026-04-14T06:28:41.820Z
9d0c2f69-9176-457e-80c3-cec2d04938b3,vaibhavsisinty,AI,https://scontent-lga3-3.cdninstagram.com/v/t51.2885-19/463069569_1274557937229699_2363566041226076265_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2gG94nPpX05ZAAdZ-D-GqLtVjwyUsj1GzTPEt6R02A8EPWSIF0084tELrKURewrzuA4&_nc_ohc=4s0EqmH-yCgQ7kNvwHVRz1J&_nc_gid=syDToG5K7S7N3C34IkuiOw&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_Af1Qu7GwibtdlKucP--KvbjAXEj0Er4haprKx8JVAbaKxQ&oe=69E3C3C1&_nc_sid=8b3546,1739975,86,211211,2026-04-14T06:29:57.025Z
993f9908-78d3-4f9c-89cf-fbfc1751644c,zauey.talks,startup,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-19/518531129_17852256174489946_6164987191739814649_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41ODQuYzIifQ&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gFCV_YMPRlwUTrUm3WdwRfxZ6K30u9GbAC1GLy_GDTpV3RHaAhrxIgz1NWvSzjI6Kg&_nc_ohc=SEUaOkvbwRgQ7kNvwEkCkWj&_nc_gid=LKHcouFCo_pXRIRBUsLf3A&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_Af2ShMYvxYtDVZzBsG-h6I7OUyWBecwxKeRO3gYA_OBr5g&oe=69E3B41E&_nc_sid=8b3546,223387,15,134315,2026-04-14T06:30:47.603Z
cfbb5133-fe1f-4be9-aa2a-97e15c235995,virtualbacon0x,crypto,https://scontent-dfw5-2.cdninstagram.com/v/t51.82787-19/542704804_18183960289329696_5313745300897478096_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gGFsyXzjT8A3Vs89P5sIrNelmZn0iym_fpftnEAYCNEQA_BoiZotgVk1YrCcaXn3rE&_nc_ohc=gwACOO1R65kQ7kNvwHox3jQ&_nc_gid=diMapkmGk5Uyjkuyx-qVlg&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_Af1paFJHitTZs8YEJsIK5Uyxd1cqt_J5ojrcxXWd42EMjg&oe=69E3B597&_nc_sid=8b3546,147332,27,7288,2026-04-14T06:31:29.963Z
f93de5b5-8f11-4171-a144-af3dca7ce29a,im_roy_lee,startup,https://scontent-iad6-1.cdninstagram.com/v/t51.2885-19/482493311_620373583949699_1906419602705447367_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2gHO_xBhLcpBcnx9HegQ3ZtnhmQAp0yEVJXyxzgZowPCGIKJg1VicUzPKhg8MbIfx58&_nc_ohc=1UkMxf14IpYQ7kNvwEFjElc&_nc_gid=w8qP4m1EsdR3P7dor4A5kg&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_Af3Lw8uYYGjdGnw7KwwCJVUjZKSvnK2YCIfgSgzkGW-_4g&oe=69E3A782&_nc_sid=8b3546,194015,68,156410,2026-04-14T06:32:27.778Z
a5d0695c-924d-4a01-8a7c-31745064b281,brookemonk,beauty,https://scontent-lga3-3.cdninstagram.com/v/t51.2885-19/447698125_796681652640626_933520628761405034_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2gHQk8xOAWv94eH9YEHYP-rcUp8dYbfZ_5Oi8YEEUh4pGXfKTBVPXy8v9Olod18bsxA&_nc_ohc=Mx_8RfrBfvUQ7kNvwHniSZS&_nc_gid=rLje-uy9J8YtLTt4ynPOsw&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_Af1Dh1ldQA8C0bTl_E0W8Nbo7TNp0G2oT3tHlP36HxK0EA&oe=69E39A1B&_nc_sid=8b3546,8050263,18,7741144,2026-04-14T06:33:12.533Z
fe574da4-07b5-42d7-8789-8609f5143ef7,tingting_lai,beauty,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-19/504100859_18509522029062835_7049752522467701347_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2gGepsXbJxHfEtkuBtxX01DIl1WK2Yf97AhbybgvAovBmUKOkBuU3isIwsF33SNdqO8&_nc_ohc=DJ8YWtt-xEMQ7kNvwHt0RZ4&_nc_gid=6sz7jazo4xSeb3q31jtm4A&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_Af3Bl5jbDRxtG5OSOtv54kCXxa65_SKv9a2V_gFsHV9EUw&oe=69E3C6F7&_nc_sid=8b3546,1433784,11,1043073,2026-04-14T06:33:36.784Z
9bb30df1-bf3d-488e-8d5b-c7642e7074a5,izzyutterson,beauty,https://scontent-hou1-1.cdninstagram.com/v/t51.82787-19/517587692_18514929328048367_7626934558299225045_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gFpxDzqUiUdCd7CnnYRiqtZNzA7h4rhz5zr2ekNFkJSgMg_OCvuwFYrcgYvrORrL-o&_nc_ohc=Q_20Bhjp6fMQ7kNvwHYqqGn&_nc_gid=Z7DbyQnHG7ASCDBuIDZuIA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_Af0dJAJNWNQ251IRKQ7zYJhGS0ppnCPcr2W29Jt806oIsQ&oe=69E3CBBE&_nc_sid=8b3546,205241,14,42235,2026-04-14T08:36:24.611Z
662527ab-8f3a-4a4c-84a9-de954a1d7bf8,chloectrades,finance,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/455254713_489152884067014_7492935481074903095_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTguYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gHmrSb4dp7fDB0W8F9Vbns_OMJG5m4I6dEHX7hYJtBgwQQ9VLE3nHnhATqFzXZdFqo&_nc_ohc=UHup_YZpq6IQ7kNvwGAm2Rw&_nc_gid=nI-aYlKkOH6VcrLsmPTSxQ&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_Af2F6sCS9S_bAn_CfqOeg907lbcOGpgBtJyp9EGMvezYlA&oe=69E3E79F&_nc_sid=8b3546,249167,12,51151,2026-04-14T08:37:04.530Z
7ca5a0a5-37ff-4508-b477-db865d0b0de9,celine.klarer,finance,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-19/479721815_1146925973122151_6113521001609210789_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gEDrqXcEGS8Ne1I9c8U_7TN0BYcAP6tgNruDoy7o0hJ5-xuriM4x30wovI0XOd7thg&_nc_ohc=_lX7txSgRWEQ7kNvwHP5S0z&_nc_gid=GIvMNYF6d-WEEUK5_dZlCA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_Af1EnGpOcvMRmdo1R8tkFXgIIwlJ4QdnLgcrdTFtikwgLg&oe=69E3C3C3&_nc_sid=8b3546,302025,35,30648,2026-04-14T08:37:58.217Z
5dfdf9b3-779a-4bae-97af-5825ca2dbb1a,itsemilyhiggins,AI,https://instagram.fmem1-1.fna.fbcdn.net/v/t51.82787-19/661606533_17887937862466252_4096276061581257886_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fmem1-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2gFTSyGVbJTx6LFJzrG2NB2movVoesXseKYZ2QhODEgOePEaFdf9H9I4FfA2RW8HEZU&_nc_ohc=A-9uHn_L008Q7kNvwHgSBnq&_nc_gid=VP4HwldhtQ-8WxTXH7lVeQ&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_Af0j0lq3Kfj1iHU78xaPKt3yPEj0-_UVO8gaMWGUbUxIQA&oe=69E41109&_nc_sid=8b3546,138609,23,99516,2026-04-14T12:21:13.618Z
79ff7603-9fc3-4e18-8fdd-5cc7b60ca182,hanocrypto,copypaste,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/483226516_1175490980281612_761232517357113439_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gGSRPvNSwcmR3zyo6zXQ6eu52yv81VcWhmVIkN9RAcG4zMkwB8QH_JVbwjiKw0675s&_nc_ohc=aq2yFyjT3ZcQ7kNvwFwmZb6&_nc_gid=l6orOyxQcPA-CcFGg-5MvA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_Af2PQBpF6Ja_ehN0kiatrP3KvHvucnheurlS-dqZtIzomw&oe=69ED1316&_nc_sid=8b3546,108736,11,773989,2026-04-21T08:26:19.407Z
b94efb82-564a-435e-9414-269994a9ca36,elites.crypto,copypaste,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-19/643045616_17861376528601025_6336240558902254754_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zMjAuYzIifQ&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gE0_O9OeS8Oi0s1__nOqNTddbF5opw34v0fNBVkHYrYXivFb7I6kIVW3aP9JSaICyQ&_nc_ohc=TJ1EAzlAEMEQ7kNvwE0y2Lj&_nc_gid=FXoZT_fM3Dvgk8hNoP5HmQ&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_Af3gUTtD_lqjSSTG0se1F8LGZ6Z8SxD5-kybwQMLoOmmuQ&oe=69F69E9C&_nc_sid=8b3546,18499,15,78295,2026-04-28T14:25:34.193Z
